,dis,force_f_31000011,force_f_31000010,force_f_31000022,force_f_31000023,force_f_31000021,force_f_31000009,force_f_31000008,force_f_31000020,force_f_31000019
2209,-54.46350000000007,-2.0051648275741116,-5.7777756436625864,-4.497463094654325,-5.259905585938173,-4.201919146875097,1.2089021091808347,-3.6176573000000163,202.3616799999999,-4.439885200000219
2208,-54.45128535156269,-2.0307757616881865,-5.867467992005479,-4.518323972518908,-5.214952983757184,-4.340859709635513,1.0605600422928139,-3.613896195833349,202.3616799999999,-4.76258327500022
726,-54.432987500000195,-2.101052482220412,-5.915810874573838,-4.538338458488959,-5.1611609640957266,-4.54435354192718,0.7486647239594807,-3.911996429166682,202.3616799999999,-4.69683050000022
2205,-54.41470000000005,-2.038023173052931,-5.865169343049178,-4.623514966993191,-5.226804060742862,-4.958161977343847,0.9364721512511472,-4.142454581250015,202.3616799999999,-3.84369945000022
2204,-54.40245156250016,-1.9514923865355958,-5.733366342243512,-4.702314101400743,-5.2444709837897365,-5.371309328645932,1.275876866667814,-4.373756379166682,202.3616799999999,-4.094729425000219
728,-54.38411562500016,-1.9277631976684078,-5.457063347687848,-4.696819090984075,-4.998774269727238,-5.572158824479269,1.570370700834481,-4.67523119583335,202.3616799999999,-4.812357900000219
2201,-54.36575000000004,-2.1332280661925775,-5.112802202485213,-4.68698575293069,-4.749377371289738,-5.417748095312601,1.4702166812511477,-4.659063175000017,202.3616799999999,-5.098493550000219
2200,-54.35323554687517,-2.5801700560363274,-4.799638211262069,-4.638097714124537,-4.492578124268254,-5.134113646289162,1.085732244376148,-4.498765634375017,202.3616799999999,-5.161177650000219
2199,-54.334640234375144,-3.2910325182372553,-4.8683797098786075,-4.540937563681015,-4.2867683589525,-4.863245054817808,0.2941013624490649,-4.429622435416684,202.3616799999999,-5.078097800000218
731,-54.31610273437515,-3.3079444778075686,-5.599088840257842,-4.637438402190128,-4.289447622884793,-4.727906839713642,-0.34393866025926845,-4.97817942708335,202.3616799999999,-4.645925250000217
2196,-54.30325000000001,-3.0579343320983403,-6.195078885090202,-4.720434307032249,-4.173487717578805,-4.8088112781251,-0.4335788019363518,-5.305240337500016,202.3616799999999,-4.120401850000217
2195,-54.28508398437515,-2.8283602687987806,-6.601609011630323,-4.756237167098979,-4.026854610515002,-4.859175263541768,-0.4130878243113518,-5.429220739583348,202.3616799999999,-3.707200775000217
733,-54.266565234375165,-2.9270165580077663,-6.574478468840611,-4.663965826506532,-3.9068410674160443,-4.601675236458434,-0.6106033698113518,-5.165455697916682,202.3616799999999,-3.999724375000217
2192,-54.253250000000016,-2.9620344674885617,-6.552279225149613,-4.411862558611024,-3.892426098633491,-4.456369083333436,-0.34101202603010183,-4.792446156250015,202.3616799999999,-4.168648150000217
2191,-54.23554648437517,-3.056780018632633,-6.47742821449152,-4.149084740338456,-4.01718061142646,-4.399963949522673,-0.01935799788947684,-4.470467545833346,202.3616799999999,-4.1639050750002164
735,-54.21702773437518,-3.394346874494721,-6.239690603833425,-4.014115198237761,-4.453844994629585,-4.498067999696282,-0.008622805951976828,-4.4108262291666795,202.3616799999999,-4.013858925000216
2188,-54.20325000000001,-3.713852525791378,-5.7008550813284105,-4.136856084359723,-4.478622876367865,-4.580327226432393,0.18177401828239828,-4.370112800000014,202.3616799999999,-4.134976350000216
2187,-54.18600898437518,-3.9427639601826527,-5.185386292233362,-4.341947804135115,-4.396530013054062,-4.696343988802186,0.44412780570427324,-4.240360350000013,202.3616799999999,-4.260208800000216
737,-54.167501757812694,-3.9179539484232127,-5.041115615215134,-4.536381596648136,-4.405711416048854,-4.92947818151052,0.7426908503917732,-3.8245629500000122,202.3616799999999,-3.688700700000215
2184,-54.15325,-3.575677686590531,-5.36248578585926,-4.818754752417993,-4.234165310156927,-4.907456604687602,0.7076079995323983,-3.7700740312500116,202.3616799999999,-3.597024950000215
2183,-54.136483984375175,-3.1209766606648315,-5.765763837879525,-5.106748476506535,-3.9720371681647384,-4.73800991575531,0.7290018408865651,-3.8272447375000116,202.3616799999999,-3.8669431000002144
739,-54.11798300781268,-2.6464675925333205,-5.949124686365854,-5.323664542294294,-3.618890426758488,-4.381443660026143,1.2534716544282318,-3.8580858375000116,202.3616799999999,-4.335541000000216
2180,-54.1034,-2.560020600610306,-6.019226468287243,-5.42276874543557,-3.6560844513678625,-4.116436728906352,2.154379846094899,-3.904237162500012,202.3616799999999,-4.675357000000217
2179,-54.08719003906268,-2.5953736305622925,-6.001351083210341,-5.4090641196787335,-3.815184271257185,-4.054101264192811,3.039853390626149,-3.9687643083333444,202.3616799999999,-4.986244225000217
741,-54.06870332031268,-2.6080646499307827,-5.832803263703511,-5.174744869874047,-3.9496607109707265,-4.508220874088645,3.502584615626148,-4.073108691666679,202.3616799999999,-5.281385975000217
2176,-54.053799999999995,-2.6695290059630903,-5.366566196180319,-5.2031003548349855,-4.0307652279303605,-5.016213740625102,3.5170358859386477,-3.869450387500012,202.3616799999999,-5.186442500000217
2175,-54.03778535156268,-2.7688163440530973,-4.945869143698223,-5.265149460930363,-4.096626162272807,-5.391595873307393,3.524759675521981,-3.6942376708333446,202.3616799999999,-5.009361800000217
743,-54.019267382812686,-2.9327992916523815,-4.959481384355774,-5.165604695663436,-4.1701282715176,-5.315272547786561,3.9605809776053147,-3.912364404166678,202.3616799999999,-5.292577150000216
2172,-54.004200000000004,-3.0347789559325746,-5.283524252454731,-4.870674723267604,-4.43299835498114,-5.191115696093853,4.563742015626149,-4.17499331875001,202.3616799999999,-5.294870300000216
2171,-53.988349414062675,-3.082934664947468,-5.617250943618874,-4.55254702003681,-4.749024054232441,-5.076473259765727,5.115599179167815,-4.28115755625001,202.3616799999999,-4.967828250000217
745,-53.969831445312664,-3.031621791485553,-5.669598476537168,-4.36021133143004,-5.035148626628276,-5.038207595703227,5.346204983334481,-3.873425581250009,202.3616799999999,-4.250345425000216
2168,-53.954600000000006,-2.8408151390014216,-5.558873675019427,-4.4878481669931904,-5.028725245020204,-4.926612887890727,5.380380470313647,-3.55940310000001,202.3616799999999,-4.473955150000215
2167,-53.93891347656266,-2.666557271187294,-5.395159746253558,-4.788749033171575,-4.979865118457704,-4.8501943154948925,5.34110822395948,-3.237641506250011,202.3616799999999,-5.125528900000216
747,-53.92039550781264,-2.6814395364053922,-5.235550770179341,-5.289469467025741,-5.0962427110358295,-4.95263319309906,5.277923094792813,-2.798953081250011,202.3616799999999,-5.291279150000215
2164,-53.904999999999994,-2.918738892962601,-5.239328236988424,-5.431076009498072,-5.273592505469424,-4.8967062609376,5.323197890626146,-2.713330731250011,202.3616799999999,-4.912378300000215
2163,-53.88948789062512,-3.258213744419305,-5.3352801192943335,-5.516753682227563,-5.405261157031925,-4.754887817448017,5.207548192188645,-2.8098446604166765,202.3616799999999,-4.458563550000215
749,-53.87096250000013,-3.6817979892353856,-5.544368805207421,-5.793758637110374,-5.338914178125675,-4.513760649739683,4.500665085938644,-3.0997013520833425,202.3616799999999,-4.693082300000214
2160,-53.85539999999999,-4.1659899441894055,-5.409603396619774,-5.714688968604514,-5.308734011328801,-4.688836391406349,3.7748000812511444,-3.022239806250009,202.3616799999999,-4.844365150000215
2159,-53.83992226562515,-4.575571326232865,-5.185334075391745,-5.429427532528667,-5.344674621257187,-4.879110559505307,3.1902077604178114,-2.9691333062500087,202.3616799999999,-4.9479345000002155
751,-53.821291015625135,-4.700713279406695,-5.0364071107433075,-4.881665417131532,-5.542810749251981,-4.698777097526141,3.0484153895844788,-3.35641018125001,202.3616799999999,-5.234782250000214
2156,-53.80579999999998,-4.37586547509151,-5.184615949769189,-4.7750510222422085,-5.712389328711614,-4.696023463671974,2.5780301796886453,-3.8671631875000103,202.3616799999999,-5.062435250000214
2155,-53.79025976562512,-3.90565156374711,-5.303193499341945,-4.83450330664162,-5.906381150391301,-4.678650199869891,2.0957864786469784,-4.302887741666677,202.3616799999999,-4.691229875000214
753,-53.77162851562513,-3.4493290888040766,-5.035741376881009,-4.951007908399431,-6.202170247266299,-4.439838218099055,1.9065601432303116,-4.390050808333342,202.3616799999999,-4.650668625000215
2152,-53.75619999999999,-3.3194931740111886,-4.895845593922027,-4.974648196827165,-6.166317052246768,-4.4626504027344716,1.8928006015636454,-4.450355931250009,202.3616799999999,-4.947998050000215
2151,-53.74059726562514,-3.4048062337157776,-4.780518712661856,-5.056297131739275,-5.980559206966822,-4.499478649088638,1.8029851515636452,-4.458771385416675,202.3616799999999,-5.320805600000215
755,-53.722012304687716,-3.809079656762653,-4.611342196996166,-5.40483631943459,-5.6767297028001575,-4.316730914192804,1.309535182813645,-4.338375777083343,202.3616799999999,-5.333378775000214
2148,-53.706599999999995,-4.072988983807331,-4.531172515308747,-5.524815715284202,-5.484359176758491,-4.5007526363282215,0.6332470917198949,-4.5846705312500085,202.3616799999999,-5.141358300000213
2147,-53.69101914062516,-4.241246101806599,-4.54805101275748,-5.494438404639675,-5.341721569890002,-4.7723253662761405,-0.13289584010302194,-4.882408375000008,202.3616799999999,-4.857871050000213
757,-53.67238789062515,-4.262910688671834,-4.767067213636388,-5.241550766358424,-5.236823742416041,-4.939781662630308,-0.9857651717696888,-4.967785125000008,202.3616799999999,-4.640658750000213
2144,-53.657000000000004,-4.178077952789266,-5.112386185316077,-4.992981350367214,-5.128958357910832,-4.899972915234475,-1.3859601414051057,-5.01488841250001,202.3616799999999,-5.110262000000214
2143,-53.64135664062516,-4.096658907145142,-5.476065354005041,-4.849051264999375,-5.014157113607447,-4.940972804817808,-1.546417926561356,-5.025992900000011,202.3616799999999,-5.699444500000215
759,-53.62272714843766,-4.131978254964151,-5.768522342921053,-5.014720949211613,-4.88151584694078,-5.431663649088641,-1.4403385203113563,-4.967374450000011,202.3616799999999,-5.391677500000215
2140,-53.60747500000002,-4.258680423175006,-5.460755487696443,-5.243362101441431,-4.6706284779303635,-5.907759347265723,-1.1397461078113567,-4.47428530625001,202.3616799999999,-5.129632000000216
2139,-53.59187324218768,-4.379893686533567,-5.102865500078441,-5.459342689030947,-4.498941488867864,-6.26762856640635,-0.8416314151030231,-4.0094792333333436,202.3616799999999,-5.167523500000216
761,-53.57340371093769,-4.393257414943399,-5.194829959420889,-5.574370114681987,-4.523101741992866,-6.2934134945313485,-0.7454628880196899,-4.063993066666676,202.3616799999999,-5.861195425000215
2136,-53.55807500000003,-4.383493275250203,-5.691464360151276,-5.498770234595722,-4.808651527344429,-6.329684730078225,-1.1039654253113567,-3.861592600000009,202.3616799999999,-5.4448652000002165
2135,-53.54258417968771,-4.296385271321574,-6.155934992213043,-5.326343437964863,-5.1642830538418245,-6.415096587239684,-1.4553573416655237,-3.6929590541666757,202.3616799999999,-4.611876975000216
763,-53.5241146484377,-4.0003735427896725,-6.119244376881008,-5.054063197437519,-5.468770271550158,-6.637444001823017,-1.3307463308321907,-3.8825405708333434,202.3616799999999,-4.560678900000215
2132,-53.50867500000004,-3.6672650114928773,-5.8965971183421875,-5.147903390577168,-5.353355529199897,-6.519159758203225,-1.6602273499988573,-4.529475225000009,202.3616799999999,-4.766572000000215
2131,-53.49332812500013,-3.3845346945006893,-5.651947614531558,-5.284739134571309,-5.04692303942125,-6.201677201823015,-2.0517220947905246,-5.190054143750009,202.3616799999999,-5.095593350000215
765,-53.47489785156269,-3.2900358231872096,-5.527248018112287,-5.184441097461933,-4.58733926741604,-5.627231365364683,-2.1751659864571913,-5.4342127187500076,202.3616799999999,-5.6663270500002145
2128,-53.45927500000004,-3.181864783514357,-5.626482428742574,-4.574910096973652,-4.269249267676457,-5.318676053125098,-2.0712217640613577,-4.993330837500007,202.3616799999999,-5.646161000000213
2127,-53.444078320312684,-3.130333806367953,-5.780631726390686,-4.014742586312845,-4.113944053711615,-5.254179801692807,-1.8760334432280241,-4.348684916666673,202.3616799999999,-5.293142250000213
767,-53.425608789062686,-3.2623951851602704,-5.875591678042705,-4.111898508513366,-4.305499424805364,-5.655970208463643,-1.6345009411446907,-3.77778733333334,202.3616799999999,-4.8722563000002115
2124,-53.40987500000004,-3.411147369824169,-5.8174949567149845,-4.321725646778338,-4.570730550098334,-5.779119361328226,-1.5331931921863577,-4.001530812500007,202.3616799999999,-4.775680650000213
2123,-53.39478925781268,-3.530478797009227,-5.723141690593564,-4.5201962160003415,-4.777648936947293,-5.668869799349058,-1.6334782536446912,-4.303415772916674,202.3616799999999,-4.825476200000212
769,-53.37629824218769,-3.5448571458861795,-5.673075463070777,-4.571925862028985,-4.735953354265,-5.13706534674489,-2.1983169932280244,-4.045084114583341,202.3616799999999,-4.847096950000212
2120,-53.36032500000004,-3.7186026561034646,-5.639182841407363,-4.707171562525406,-4.868741586914737,-4.673641808984472,-2.7922381906238583,-3.1847191000000086,202.3616799999999,-4.736355800000212
2119,-53.345287695312706,-3.861558253281605,-5.679886121141653,-4.892744228614275,-5.0287089340176,-4.262060264583429,-3.240902917186359,-2.518431608333341,202.3616799999999,-4.628911950000211
771,-53.3268087890627,-3.752776950001982,-5.928203499209685,-5.145781737012713,-5.095729809147809,-3.937623785416764,-3.224715773436359,-3.0364100416666746,202.3616799999999,-4.736114500000212
2116,-53.31052500000004,-3.359648838555855,-6.359824511561165,-5.498891808912129,-5.019472890723329,-4.010923068750098,-3.1592199906238583,-3.8430218187500076,202.3616799999999,-4.534597750000212
2115,-53.29587988281269,-3.0314030881977816,-6.702473922283005,-5.64414108744403,-4.851832433171245,-4.170100025260514,-3.1673440734363574,-4.458889083333341,202.3616799999999,-4.276636000000213
773,-53.277400976562696,-3.1821512292703718,-6.594904893832482,-5.065735422372417,-4.553319151791036,-4.18917423880218,-3.445636392186355,-4.213889466666673,202.3616799999999,-4.388393750000212
2112,-53.26072500000004,-3.5680502923217228,-6.0764897441112105,-4.56707637692971,-4.210795655664734,-4.059256701171972,-3.764851587498854,-3.9589094937500064,202.3616799999999,-4.2686996500002135
2111,-53.24647207031269,-3.8984666947102324,-5.428421504094528,-4.184136339283226,-3.968598159212912,-3.913517539583429,-4.12859901822802,-3.7822256000000047,202.3616799999999,-4.1502938250002135
775,-53.227993164062696,-3.8272841931314563,-4.802240114462366,-4.06860670539651,-4.071388876530619,-3.8693052572917632,-4.585020278644686,-3.850410300000005,202.3616799999999,-4.542409000000212
2108,-53.210925000000046,-3.585780604089301,-4.858341658448369,-4.017429826636744,-4.222027729883484,-4.033670260156346,-4.669374587498854,-3.7809318250000046,202.3616799999999,-4.851380300000212
2107,-53.197064257812684,-3.353986618992052,-5.100695657003869,-4.146752282553084,-4.311069569369161,-4.283798857291762,-4.4846395401030215,-3.7416410708333383,202.3616799999999,-5.031066375000212
777,-53.17858535156269,-3.321642533192901,-5.219524085649704,-4.753219987370789,-4.16747223121812,-4.582640952083429,-3.8647033755196896,-3.930576654166673,202.3616799999999,-5.0078852500002125
2104,-53.16112500000004,-3.599133936700389,-5.120194165803105,-5.11113934973244,-4.336816271387391,-4.87886416210947,-3.421262090623856,-3.9939316625000063,202.3616799999999,-5.124941750000212
2103,-53.14765644531269,-4.002257653775991,-5.047875933204228,-5.315954828899105,-4.591428736491558,-5.114569352343844,-3.165702905728022,-4.146181954166673,202.3616799999999,-5.336416125000212
779,-53.12914863281269,-4.472442822249297,-5.274751110840947,-5.310007000936866,-4.7889050980801,-5.1713393679688435,-3.297295141144688,-4.690698670833339,202.3616799999999,-5.535692700000212
2100,-53.111400000000046,-4.733855428405709,-5.534589727790407,-5.555510674927753,-4.950445189746768,-5.410041625781341,-3.595550720311355,-5.413381362500006,202.3616799999999,-5.625494000000212
